Unnamed: 0,datetime,open,high,low,close,volume,close_rsi_10,close_rsi_10_ma_5,close_rsi_10_ma_9,signals
1536,2023-03-06 05:30:00,22430.24,22470.08,22361.43,22446.48,6995.2835,54.80051916372246,54.3401855329011,53.86783005996664,0
1537,2023-03-06 06:30:00,22446.48,22508.0,22322.34,22379.24,13476.08464,43.706029179340334,53.018810438752496,52.47472857430691,0
1538,2023-03-06 07:30:00,22378.49,22405.94,22258.0,22391.58,13345.40628,45.93785791328764,49.84724654099476,51.61713658357988,0
1539,2023-03-06 08:30:00,22391.12,22417.29,22368.35,22387.19,4454.02779,45.2290584515418,48.36686194299623,50.650470135429735,0
1540,2023-03-06 09:30:00,22387.19,22399.6,22334.06,22342.63,5464.70816,38.52505724027594,45.63970438963364,49.45543671655014,0
1541,2023-03-06 10:30:00,22342.63,22372.32,22313.94,22370.18,5278.67525,44.20620816028414,43.52084218894597,48.77691488435023,0
1542,2023-03-06 11:30:00,22369.79,22436.0,22364.8,22405.93,4976.03351,50.76633575580934,44.932903504239775,47.551432479209446,0
1543,2023-03-06 12:30:00,22406.59,22434.0,22385.12,22392.74,5121.62517,48.431888569109425,45.431709635404125,47.08486660449555,0
1544,2023-03-06 13:30:00,22392.74,22450.0,22356.08,22413.23,8219.82713,52.22393192093331,46.830684329282434,47.09187626158938,0
1545,2023-03-06 14:30:00,22413.23,22421.3,22364.07,22403.68,6645.55743,50.308136200272415,49.18730012128172,46.59272259898382,0
1546,2023-03-06 15:30:00,22403.09,22414.0,22371.0,22399.78,6252.80739,49.48444008297988,50.242946505820875,47.23476825494376,0
1547,2023-03-06 16:30:00,22399.78,22402.63,22355.0,22379.57,7025.94946,45.221287194313916,49.13393679352179,47.1551492861689,0
1548,2023-03-06 17:30:00,22379.95,22413.54,22357.08,22397.42,6275.93365,49.49155981186904,49.34587104207371,47.62876054842749,0
1549,2023-03-06 18:30:00,22397.72,22487.99,22387.01,22439.77,10229.51494,58.10174346537258,50.521433350961566,49.80394790677156,0
1550,2023-03-06 19:30:00,22440.32,22483.92,22403.2,22450.0,11368.76483,59.93487920335434,52.446781951577954,51.55157802266825,0
1551,2023-03-06 20:30:00,22449.46,22602.19,22432.07,22553.42,16288.43096,73.13691588353494,57.177277111688966,54.037198036859984,0
1552,2023-03-06 21:30:00,22554.43,22586.98,22465.6,22524.46,13401.27685,66.33588821353258,61.400197315532694,56.026531330684776,0
1553,2023-03-06 22:30:00,22524.46,22536.07,22470.89,22481.63,7812.16565,57.54289717357602,63.01046478787409,56.617527469867305,0
1554,2023-03-06 23:30:00,22481.63,22539.68,22465.0,22504.09,8130.25619,60.586918179502035,63.50749973069999,57.759614356448374,0
1555,2023-03-07 00:30:00,22504.08,22512.72,22358.0,22393.35,15939.35736,43.500704375572546,60.220664765143624,57.09475483340311,0
1556,2023-03-07 01:30:00,22393.35,22416.41,22331.0,22352.17,9704.53262,38.96091751295836,53.38546509102831,56.399158202141386,0
1557,2023-03-07 02:30:00,22352.17,22439.99,22320.01,22408.53,6259.16469,47.32113734120193,49.582514916562175,56.15800014984504,0
1558,2023-03-07 03:30:00,22408.53,22450.0,22407.08,22433.65,4722.66921,50.66732654049944,48.20740078994687,55.331953824859134,0
1559,2023-03-07 04:30:00,22433.65,22446.09,22390.07,22410.0,6363.77691,47.51035014416659,45.59208718287977,53.95145059606049,0
1560,2023-03-07 05:30:00,22409.41,22428.0,22377.69,22415.92,6254.62047,48.404485656075494,46.572843438980364,51.203402793009445,0
1561,2023-03-07 06:30:00,22415.54,22508.88,22411.8,22484.8,8865.01381,57.71625193734554,50.323910323857795,50.24566542898866,0
1562,2023-03-07 07:30:00,22484.8,22509.99,22452.48,22497.86,5734.12894,59.26505013974113,52.71269288356564,50.43701575856256,0
1563,2023-03-07 08:30:00,22497.87,22557.91,22445.22,22460.54,7212.57315,53.090642618904006,53.197356099246555,49.60409625182945,0
1564,2023-03-07 09:30:00,22460.99,22479.8,22453.98,22474.36,4032.26352,55.018838701549434,54.69905381072313,50.88388895471577,0
1565,2023-03-07 10:30:00,22474.36,22479.85,22443.73,22460.67,4659.12544,52.63740193846795,55.54563706720161,52.403498335327946,0
1566,2023-03-07 11:30:00,22460.09,22461.31,22408.09,22438.52,6458.64388,48.83720415187652,53.7698275101078,52.57195020318068,0
1567,2023-03-07 12:30:00,22438.07,22453.9,22410.24,22419.71,5882.30757,45.72251693605915,51.061320869371414,52.02252691379843,0
1568,2023-03-07 13:30:00,22420.29,22426.65,22395.05,22420.18,6693.99498,45.81845293484829,49.606882932560275,51.83453833498528,0
1569,2023-03-07 14:30:00,22420.53,22426.17,22345.49,22381.17,10907.2766,39.39665249589043,46.482445691428474,50.8336679838536,0
1570,2023-03-07 15:30:00,22381.17,22432.6,22367.3,22372.85,8537.41518,38.13019596415428,43.58100449656573,48.657439542387905,0
1571,2023-03-07 16:30:00,22372.85,22398.11,22321.0,22351.02,9399.6095,34.862941956720434,40.786152057534515,45.946094188718945,0
1572,2023-03-07 17:30:00,22351.02,22410.2,22335.36,22399.07,8470.94616,46.14819439736068,40.87128754979482,45.17471105299191,0
1573,2023-03-07 18:30:00,22399.07,22410.0,22354.1,22363.89,8071.28679,40.44741950965217,39.7970808647556,43.55566447611443,0
1574,2023-03-07 19:30:00,22363.53,22383.58,22200.32,22309.18,21090.97003,33.332426484794254,38.58423566253636,41.410667203484024,0
1575,2023-03-07 20:30:00,22309.18,22489.88,21927.0,22320.9,59648.47568,36.011614544084416,38.160519378522395,39.98560169150713,0
1576,2023-03-07 21:30:00,22321.98,22394.08,22192.84,22238.77,21822.97104,27.428840167724594,36.67369902072323,37.95297093946996,0
1577,2023-03-07 22:30:00,22238.77,22360.0,22224.96,22309.28,15164.53002,40.87157914473675,35.61837597019844,37.403318296124226,0
1578,2023-03-07 23:30:00,22308.25,22331.49,22160.64,22199.96,13467.03162,30.984386396765988,33.7257693476212,36.46862206288817,0
1579,2023-03-08 00:30:00,22198.49,22249.98,22054.92,22124.77,11681.7156,26.150001227990433,32.28928429626044,35.13748931442552,0
1580,2023-03-08 01:30:00,22125.99,22145.29,21996.0,22054.51,19088.27298,22.504384274973567,29.587838242438266,33.764316238675875,0
1581,2023-03-08 02:30:00,22055.64,22116.66,21943.0,22056.26,12708.13147,22.80223006791393,28.662516222476135,31.170320202070677,0
1582,2023-03-08 03:30:00,22055.95,22122.22,21981.64,22105.65,7923.57217,31.105639928263567,26.7093283791815,30.1323446930275,0
1583,2023-03-08 04:30:00,22105.65,22230.51,22075.51,22197.96,8744.93252,43.68463245179253,29.249377590186803,31.28258980047175,0
1584,2023-03-08 05:30:00,22198.56,22287.0,22190.32,22245.86,9321.72502,49.04833652537886,33.82904464966449,32.731114465060024,0
1585,2023-03-08 06:30:00,22245.86,22256.66,22136.84,22173.7,7768.1963,42.304018901664215,37.78897157500262,34.38391210216443,0
1586,2023-03-08 07:30:00,22174.57,22211.3,22158.37,22177.0,5678.44763,42.70434172566825,41.76939390655348,34.5875523889346,0
1587,2023-03-08 08:30:00,22177.0,22191.73,22084.3,22152.52,7387.15207,40.394199295053916,43.62710577991155,35.63308715541103,0
1588,2023-03-08 09:30:00,22152.52,22167.73,22105.18,22141.79,5712.12814,39.357297110297104,42.76163871161247,37.100564475667326,0
1589,2023-03-08 10:30:00,22141.79,22147.73,21840.13,21954.98,19927.47105,26.298410019416657,38.21165341042003,37.522122891716556,0
1590,2023-03-08 11:30:00,21954.31,22051.62,21930.2,22025.63,12447.40555,35.31703552996516,36.81425673608022,38.912656831944474,0
1591,2023-03-08 12:30:00,22025.63,22039.15,21961.17,21971.03,8984.56836,31.958934518500136,34.665175294646595,39.00746734197075,0
1592,2023-03-08 13:30:00,21971.83,22034.16,21944.55,21989.14,10047.60801,34.26252784294986,33.43884100422578,37.96056682987713,0
1593,2023-03-08 14:30:00,21989.14,22030.0,21974.5,22012.75,8151.38201,37.33572047739041,33.034525677644446,36.6591650467673,0
1594,2023-03-08 15:30:00,22012.75,22144.2,22001.0,22111.25,13368.51293,48.49685341230018,37.47421435622115,37.347257770171296,0
1595,2023-03-08 16:30:00,22111.25,22134.85,22055.25,22072.45,9485.70357,44.98970337537834,39.408747925303786,37.60118684236131,0
1596,2023-03-08 17:30:00,22071.98,22107.82,21993.61,22014.17,10928.25251,40.1444986645536,41.04586075451448,37.57344232786127,0
1597,2023-03-08 18:30:00,22014.17,22062.0,21940.0,21989.16,16367.90865,38.18371869352566,41.83009892462964,37.44304472599778,0
1598,2023-03-08 19:30:00,21989.16,22030.52,21922.22,21974.73,19735.20056,37.02440480453447,41.76783579005845,38.63482192434421,0
1599,2023-03-08 20:30:00,21974.73,22229.04,21876.66,22140.8,34124.5517,54.63652024241694,42.995769156081806,40.78143133683884,0
1600,2023-03-08 21:30:00,22139.97,22218.3,22058.3,22140.61,15478.76546,54.6171029885436,44.92124907871486,43.299005611288116,0
1601,2023-03-08 22:30:00,22140.61,22150.0,22022.52,22034.48,10620.41683,44.74720349820675,45.841790045445485,44.46396957298333,0
1602,2023-03-08 23:30:00,22034.48,22063.03,21944.25,22022.75,12174.2621,43.77572158019237,46.960190622778825,45.179525251072434,0
1603,2023-03-09 00:30:00,22021.97,22061.6,21987.26,21997.25,9051.11834,41.5944780299346,47.87420526785885,44.41259465303182,0
1604,2023-03-09 01:30:00,21997.25,22133.75,21969.56,22101.26,11899.29454,52.35393376604953,47.41768797258537,45.230842474217496,0
1605,2023-03-09 02:30:00,22099.95,22113.57,21907.09,22009.75,10598.73461,44.364391909424995,45.36714575676165,45.69971950142544,0
1606,2023-03-09 03:30:00,22010.37,22016.16,21660.0,21802.16,11805.35357,32.040103939778746,42.82572584507604,45.017095639897995,0
1607,2023-03-09 04:30:00,21800.47,21838.12,21580.0,21705.44,20396.41321,28.011691012010907,39.672919731439755,44.01568299628427,0
1608,2023-03-09 05:30:00,21704.37,21765.15,21675.4,21719.42,10551.56996,29.436538290303748,37.24133178351359,41.21568500160503,0
1609,2023-03-09 06:30:00,21720.15,21762.38,21629.43,21702.94,10219.11258,28.692688716779514,32.509082773659586,38.33519452696457,0
1610,2023-03-09 07:30:00,21703.55,21793.65,21700.44,21769.65,7921.66747,35.97003243957509,30.8302108796896,37.35995329822772,0
1611,2023-03-09 08:30:00,21769.14,21806.68,21744.46,21769.66,6739.30785,35.971120821388375,31.61641425601153,36.49277543613839,0
1612,2023-03-09 09:30:00,21770.37,21774.69,21720.11,21740.43,5953.71527,34.08920097542062,32.831916248693474,35.65885576341461,0
1613,2023-03-09 10:30:00,21740.39,21761.33,21728.0,21738.93,5857.40431,33.98781210259073,33.74217101115086,33.618175578585856,0
1614,2023-03-09 11:30:00,21738.93,21746.04,21683.49,21741.8,7890.8559,34.402583060453516,34.88414987988566,32.511307928700134,0
1615,2023-03-09 12:30:00,21741.25,21742.39,21665.67,21688.54,8160.18877,30.456703189735702,33.78148402991779,32.33537451202869,0
1616,2023-03-09 13:30:00,21688.54,21698.38,21602.0,21681.52,15335.28307,29.953556473405495,32.57797116032121,32.551137341072526,0
1617,2023-03-09 14:30:00,21682.31,21700.0,21585.0,21641.58,12338.10576,27.121193030027495,31.18436957124259,32.29387675659739,0
1618,2023-03-09 15:30:00,21641.07,21683.68,21527.0,21648.43,14926.28036,28.411181364126993,30.06904342354984,32.26259816185822,0
1619,2023-03-09 16:30:00,21646.98,21674.11,21620.0,21669.38,9697.99101,32.4729329763849,29.68311340673612,31.874031554837092,0
1620,2023-03-09 17:30:00,21669.38,21674.98,21600.96,21611.34,9381.03199,27.644769125236017,29.120726593836178,30.94888136637572,0
1621,2023-03-09 18:30:00,21611.89,21730.77,21552.84,21703.76,21493.941,42.71438314775791,31.67289192870666,31.90723494107986,0
1622,2023-03-09 19:30:00,21703.76,21834.99,21686.72,21722.89,23399.51181,45.33295382277397,35.315244087255955,33.167806243322445,0
1623,2023-03-09 20:30:00,21722.1,21807.66,21633.95,21648.57,17586.60391,37.86208007535795,37.20542382950215,33.552194800534046,0
1624,2023-03-09 21:30:00,21647.42,21675.22,21416.79,21478.85,28547.08915,26.698036654713636,36.05044456516789,33.1345651855316,0
1625,2023-03-09 22:30:00,21479.31,21524.96,21400.0,21469.46,20661.68843,26.22271805127366,35.76603435037542,32.7200275830725,0
1626,2023-03-09 23:30:00,21470.47,21491.86,20967.0,21012.89,40265.11837,13.366360719199308,29.89642986466371,31.19171288186937,0
1627,2023-03-10 00:30:00,21013.32,21020.64,20766.2,20854.93,37836.59279,11.246715472975373,23.079182194703982,29.284550005074745,0
1628,2023-03-10 01:30:00,20856.3,20867.3,20042.72,20116.66,64418.09962,6.167576245424435,16.74028142871728,26.361732590523584,0
1629,2023-03-10 02:30:00,20119.83,20416.04,20112.18,20213.61,36841.57762,11.968442822614742,13.794362662297502,24.619918556899,0
1630,2023-03-10 03:30:00,20213.61,20494.96,20213.01,20343.58,14779.28498,19.39135557377275,12.428090166797322,22.028471048678423,0
1631,2023-03-10 04:30:00,20343.58,20379.58,20274.62,20362.22,12856.26386,20.460118040306867,13.846841631018833,19.264822628404303,0
1632,2023-03-10 05:30:00,20362.21,20367.78,20022.0,20120.27,31664.01722,17.17574569898034,15.032647676219828,16.966341031029014,0
1633,2023-03-10 06:30:00,20121.38,20159.5,19776.22,20111.01,51259.99284,17.059293380318817,17.2109911031987,15.895369556096252,0
1634,2023-03-10 07:30:00,20111.87,20141.72,20024.95,20040.44,15373.3643,16.133069115212752,18.043916361718306,14.774297452089488,0
1635,2023-03-10 08:30:00,20040.44,20134.5,19977.48,20052.07,12847.04823,16.958663130929118,17.55737787314958,15.17344216450391,0
1636,2023-03-10 09:30:00,20052.07,20065.0,19833.01,19876.69,21600.53689,14.557505884529027,16.37685544199401,15.54130776578765,0
1637,2023-03-10 10:30:00,19876.15,20046.0,19854.09,19990.1,16038.64182,22.44711887927117,17.431130078052178,17.350145836215063,0
1638,2023-03-10 11:30:00,19990.1,20024.76,19839.62,19873.46,17818.24696,20.30457672705628,18.080186747399672,18.27638293670857,0
1639,2023-03-10 12:30:00,19873.46,20039.19,19776.55,19953.58,28538.44321,25.716040241257243,19.99678097260857,18.97912567754018,0
1640,2023-03-10 13:30:00,19953.58,19977.0,19875.83,19959.12,15178.47787,26.10155672972125,21.825359692366995,19.605952198586223,0
1641,2023-03-10 14:30:00,19958.54,19969.14,19831.4,19853.12,17552.14244,23.507884722306084,23.615435459922406,20.30952320117797,0
1642,2023-03-10 15:30:00,19853.12,19924.04,19549.09,19621.66,38988.67853,18.94134674799145,22.914281033666462,20.518640242030486,0
1643,2023-03-10 16:30:00,19622.77,19802.24,19569.47,19760.78,25258.98821,28.249614565085363,24.50328860127228,21.864923069794106,0
1644,2023-03-10 17:30:00,19761.12,19998.99,19730.16,19934.75,24926.96144,38.12250848507588,26.98458225003601,24.216461442477087,0
1645,2023-03-10 18:30:00,19933.31,20321.19,19884.75,20184.92,43471.46204,49.2747630117258,31.619223506436917,28.073934456610058,0
1646,2023-03-10 19:30:00,20184.9,20191.4,19657.11,19819.8,47271.4509,38.130321182785245,34.54371079853276,29.816512490333846,0
1647,2023-03-10 20:30:00,19819.8,20037.75,19766.0,20004.96,36948.61278,45.12370835971819,39.78018312087809,32.574193782851836,0
1648,2023-03-10 21:30:00,20004.96,20307.73,19928.83,20016.36,36709.182,45.54478808761513,43.239217825384046,34.77738798800271,0
1649,2023-03-10 22:30:00,20015.11,20082.66,19830.74,19930.48,31007.14935,42.796082238994835,44.17393257616784,36.632335266810884,0
1650,2023-03-10 23:30:00,19928.57,20005.21,19824.06,19848.52,20359.44087,40.22200986541768,42.363381946906216,38.48946028271217,0
1651,2023-03-11 00:30:00,19848.5,20071.4,19843.4,20024.32,21587.99302,47.716706962906855,44.28065910293054,41.68672252881389,0
1652,2023-03-11 01:30:00,20022.72,20066.72,19938.07,19969.31,15890.12244,45.72358746036687,44.40063492306028,43.628275072734056,0
1653,2023-03-11 02:30:00,19969.31,20129.1,19850.0,20076.64,16487.9129,50.23034771740589,45.33774684901843,44.973590542992945,0
1654,2023-03-11 03:30:00,20076.64,20167.79,20021.64,20097.23,14562.97988,51.0958960709994,46.99770961541934,45.175938660690015,0
1655,2023-03-11 04:30:00,20097.23,20240.4,20084.21,20150.69,17114.62096,53.43226766030409,49.639761174396625,46.87615493596988,0
1656,2023-03-11 05:30:00,20150.69,20301.79,20135.05,20216.03,22331.05908,56.26946207757443,51.35031219733014,48.11457201573169,0
1657,2023-03-11 06:30:00,20215.53,20686.51,20215.5,20586.75,36421.82903,68.40475191075699,55.88654508740816,50.654567996080786,0
1658,2023-03-11 07:30:00,20586.75,20640.11,20374.07,20492.43,21108.18651,63.428896460799045,58.526254836086785,52.947102909614586,0
1659,2023-03-11 08:30:00,20491.36,20502.75,20315.01,20393.88,18728.32545,58.489543702013734,60.004984362289655,54.976828891458595,0
1660,2023-03-11 09:30:00,20393.89,20414.81,20271.23,20339.7,16413.50707,55.833602821974715,60.48525139462379,55.878706209132794,0
1661,2023-03-11 10:30:00,20339.69,20435.43,20307.45,20391.39,11862.67058,57.86193812183029,60.80374660347495,57.22741183818428,0
1662,2023-03-11 11:30:00,20391.4,20408.46,20200.0,20284.61,16272.52221,52.34424445286374,57.59164511189631,57.46228925323516,0
1663,2023-03-11 12:30:00,20283.9,20320.77,19823.82,19850.81,31787.51955,36.592876397616635,52.22444109925982,55.85084262285929,0
1664,2023-03-11 13:30:00,19850.81,20208.36,19765.03,20071.82,31430.07237,45.82184961946047,49.69090228274918,55.00524061832111,0
1665,2023-03-11 14:30:00,20071.82,20147.15,19955.43,20092.78,20800.33105,46.64025026237951,47.85223177083013,53.93532819441057,0
1666,2023-03-11 15:30:00,20092.78,20160.15,19997.5,20036.75,14152.26404,44.637492549269744,45.20734265631802,51.29452159868976,0
1667,2023-03-11 16:30:00,20035.98,20107.99,19971.71,20086.07,15409.2743,46.8688872065848,44.112271207062236,49.45452057044374,0
1668,2023-03-11 17:30:00,20086.07,20129.06,20030.0,20031.65,11590.75024,44.661943696203274,45.726084666779556,47.91812056979813,0
1669,2023-03-11 18:30:00,20032.41,20143.93,20030.01,20078.23,11421.45925,47.03388078320611,45.96849089952869,46.940373676601624,0
1670,2023-03-11 19:30:00,20077.14,20205.46,20072.82,20112.33,14586.02126,48.818337581364815,46.404108363325754,45.935529172105454,0
1671,2023-03-11 20:30:00,20113.14,20147.0,20040.77,20061.98,12503.59402,46.261349139094385,46.72887968129068,45.25965191501997,0
1672,2023-03-11 21:30:00,20062.77,20104.61,19992.24,20091.11,14989.7312,48.0117966326805,46.957461566509814,46.528420830027066,0
1673,2023-03-11 22:30:00,20091.75,20331.44,20066.0,20246.92,19784.05771,56.44370036372993,49.31381290001515,47.70862646827923,0
1674,2023-03-11 23:30:00,20245.48,20324.21,20197.64,20226.72,16153.81836,55.15509481159223,50.93805570569238,48.65472030708064,0
1675,2023-03-12 00:30:00,20227.46,20252.88,20145.01,20220.96,11779.92271,54.759009525733525,52.12619009456612,49.7793333044655,0
1676,2023-03-12 01:30:00,20220.98,20456.0,20214.63,20349.4,20386.69151,61.592657940817475,55.192451854910736,51.41530783049136,0
1677,2023-03-12 02:30:00,20349.4,20364.49,20280.0,20353.91,11759.87704,61.8176756116762,57.95362765070987,53.321500265543904,0
1678,2023-03-12 03:30:00,20353.91,20450.0,20300.0,20333.55,12228.3303,60.05287795158597,58.67546316828108,54.768055506475,0
1679,2023-03-12 04:30:00,20332.53,20529.91,20330.41,20455.73,13930.00649,66.44097394991358,60.932638995945354,56.72612621409153,0
1680,2023-03-12 05:30:00,20455.73,20502.46,20342.69,20453.41,17296.3167,66.21756298439642,63.22434968767793,58.94348330801399,0
1681,2023-03-12 06:30:00,20453.41,20483.89,20380.0,20419.33,10518.94571,62.77242595743265,63.46030329100097,60.583553232986446,0
1682,2023-03-12 07:30:00,20419.33,20430.66,20303.53,20377.2,12221.3737,58.585702169615416,62.81390860258881,60.82155343364039,0
1683,2023-03-12 08:30:00,20377.21,20464.91,20351.13,20376.46,11333.87733,58.509541659529205,62.505241344177456,61.19426975007783,0
1684,2023-03-12 09:30:00,20376.47,20403.03,20325.32,20386.99,8959.1019,59.345153664123984,61.086077287019535,61.70384132101011,0
1685,2023-03-12 10:30:00,20386.3,20440.8,20350.02,20354.68,9827.92448,55.53215179980745,58.94899505010174,61.03045174978676,0
1686,2023-03-12 11:30:00,20354.68,20383.17,20318.0,20331.8,8022.11883,52.85985741625105,56.966481341865425,60.03513861696175,0
1687,2023-03-12 12:30:00,20331.2,20374.08,20270.6,20346.71,9179.4706,54.44707045562124,56.13875499906659,59.412271117410114,0
1688,2023-03-12 13:30:00,20346.71,20395.0,20333.8,20376.88,9577.40381,57.65278153067464,55.96740297329567,58.43580529305023,0
1689,2023-03-12 14:30:00,20376.83,20432.56,20362.64,20382.18,11110.29005,58.22658881401538,55.74369000327395,57.547919274119,0
1690,2023-03-12 15:30:00,20382.73,20448.82,20365.08,20425.93,7738.29404,62.844295521394436,57.20611874759135,57.55590478122586,0
1691,2023-03-12 16:30:00,20425.93,20497.34,20416.02,20445.43,11284.55407,64.77279125286563,59.588705514914274,58.24335912380923,0
1692,2023-03-12 17:30:00,20445.56,20446.7,20317.39,20381.25,13909.76132,54.43967535469335,59.58722649472868,57.791151756605245,0
1693,2023-03-12 18:30:00,20380.62,20466.0,20369.0,20383.95,11980.10659,54.77690096570247,59.012050381734255,57.28356812344729,0
1694,2023-03-12 19:30:00,20383.95,20406.75,20327.59,20339.55,10691.66424,48.25131400520352,57.01699541997188,56.474586146269075,0
1695,2023-03-12 20:30:00,20338.28,20411.8,20284.39,20358.96,13205.60191,51.08199492116463,54.66453529992592,56.27704586903726,0
1696,2023-03-12 21:30:00,20359.59,20419.0,20341.85,20389.55,10460.05601,55.35807595484224,52.781592240321245,56.37826870228403,0
1697,2023-03-12 22:30:00,20390.15,20857.62,20373.13,20785.52,33546.82,80.22276570238802,57.938210309860175,58.88604472136329,0
1698,2023-03-12 23:30:00,20786.52,21331.75,20692.01,21076.45,48753.29199,86.40458517009638,64.26374715073896,62.0169332053723,0
1699,2023-03-13 00:30:00,21075.05,21224.99,20735.19,20779.54,32229.52187,63.79351567604038,67.37218748490633,62.12240211144407,0
1700,2023-03-13 01:30:00,20779.54,21361.57,20755.76,21259.02,31000.59806,75.36229847095775,72.22824819486496,63.29901402456542,0
1701,2023-03-13 02:30:00,21257.96,21291.21,21136.15,21272.4,16773.4793,75.60399098720097,76.27743120133671,65.6506046503996,0
1702,2023-03-13 03:30:00,21272.82,21903.0,21100.69,21702.38,46708.55635,81.93260043370518,76.61939814760014,68.66790459128879,0
1703,2023-03-13 04:30:00,21703.97,22150.0,21602.0,21997.11,34615.81402,84.91329506781784,76.32114012714443,72.74145804269037,0
1704,2023-03-13 05:30:00,21998.05,22600.0,21860.74,22446.02,46825.16252,88.20613378726338,81.20366374938904,76.8663623611458,0
1705,2023-03-13 06:30:00,22448.97,22478.4,22250.37,22294.1,26022.42752,81.51603867026184,82.43441178924985,79.77280266285908,0
1706,2023-03-13 07:30:00,22295.4,22356.8,22066.4,22182.01,23006.54739,76.74417181471286,82.66244795475221,79.38629223089518,0
1707,2023-03-13 08:30:00,22182.65,22282.4,22114.39,22231.62,15593.27984,77.39491735204219,81.75491133841962,78.38521802888914,0
1708,2023-03-13 09:30:00,22232.76,22459.62,22222.88,22320.07,18986.76942,78.58216432575918,80.48868519000789,80.02840121219124,0
1709,2023-03-13 10:30:00,22320.07,22402.29,22285.3,22397.11,13248.24338,79.61815170382548,78.7710887733203,80.50127379362098,0
1710,2023-03-13 11:30:00,22397.11,22506.0,22245.0,22381.9,16172.56821,78.7822071811919,78.22432247550631,80.85440892628664,0
1711,2023-03-13 12:30:00,22381.11,22495.0,22319.06,22458.72,19762.91694,79.9628124258056,78.86805059772487,80.63554359207558,0
1712,2023-03-13 13:30:00,22458.87,22539.64,22170.75,22191.1,27297.2351,65.79241351913066,76.54754983114256,78.51100119777702,0
1713,2023-03-13 14:30:00,22191.11,22262.35,21813.88,21963.37,35114.65542,56.350668675242886,72.10125070103929,74.97150507421917,0
1714,2023-03-13 15:30:00,21961.74,22177.0,21816.67,22124.51,27471.76369,60.77621182988959,68.33286272625213,72.66707986973337,0
1715,2023-03-13 16:30:00,22125.45,22220.0,22017.0,22106.64,22324.39622,60.02630163974458,64.58168161796267,70.80953873918135,0
1716,2023-03-13 17:30:00,22106.63,22156.17,21959.0,22130.32,27567.30305,60.739557670398014,60.73703066688114,68.95894321899866,0
1717,2023-03-13 18:30:00,22130.32,22590.0,22127.87,22479.64,51898.78387,69.62353746997108,61.50325545704923,67.96354023502221,0
1718,2023-03-13 19:30:00,22479.64,23560.16,22400.0,23484.63,67545.04056,82.37359080628008,66.70783988325667,68.26970013529494,0
1719,2023-03-13 20:30:00,23484.64,24500.0,23461.55,23981.72,69508.65206,85.67747718787012,71.68809295485278,69.03584124714808,1
1720,2023-03-13 21:30:00,23981.72,24203.92,23755.0,23955.16,41803.54493,84.7345625402952,76.6297451349629,69.56603570431359,0
1721,2023-03-13 22:30:00,23954.14,24174.95,23821.42,24109.1,27711.01104,85.74487920413102,81.63080944170949,71.78297633598028,0
1722,2023-03-13 23:30:00,24109.7,24304.56,23978.74,24256.15,26783.56138,86.68051480526616,85.04220490876851,75.1529592393162,0
1723,2023-03-14 00:30:00,24257.37,24393.83,24105.0,24279.91,26149.44757,86.83563722705966,85.93461419292444,78.04845095011288,0
1724,2023-03-14 01:30:00,24277.25,24311.99,24054.0,24134.11,17599.04514,80.44758134349085,84.88863502404858,80.3174820283069,0
1725,2023-03-14 02:30:00,24135.78,24215.0,24040.28,24085.04,10689.40908,78.29373968195618,83.60047045238078,82.26794669625782,0
1726,2023-03-14 03:30:00,24083.58,24232.29,24082.09,24201.15,13002.40372,79.72116943813629,82.39572849918183,83.38990580383172,0
1727,2023-03-14 04:30:00,24202.45,24214.18,23938.0,24113.48,15805.14454,75.55286393000223,80.17019832412905,82.63204726202308,-1
1728,2023-03-14 05:30:00,24112.27,24249.8,23986.02,24166.31,20419.04669,76.37977168958065,78.07902521663324,81.59896887332424,0
1729,2023-03-14 06:30:00,24165.37,24441.48,24112.01,24402.53,22294.32279,79.7779609786215,77.94510114365936,81.0482353664716,0
1730,2023-03-14 07:30:00,24403.42,24496.41,24251.01,24274.69,16540.9667,73.42582350010541,76.97151790728921,79.67945139935766,0
1731,2023-03-14 08:30:00,24275.95,24409.9,24220.7,24374.2,10986.8114,75.13793339495749,76.05487069865345,78.3969423537678,0
1732,2023-03-14 09:30:00,24375.68,24432.1,24322.46,24414.06,10786.16648,75.83097454154243,76.1104928209615,77.174202055377,0
1733,2023-03-14 10:30:00,24414.9,24820.0,24188.4,24317.8,32242.51073,70.55372313455851,74.94528310995706,76.07488447660675,0
1734,2023-03-14 11:30:00,24317.8,24437.31,24284.42,24325.38,16159.04127,70.7319347473248,73.13607786369774,75.23468392831437,0
1735,2023-03-14 12:30:00,24325.38,24403.6,24139.06,24247.64,19781.12665,66.16852088674179,71.684617341025,73.72883408927053,0
1736,2023-03-14 13:30:00,24246.75,24290.74,24118.28,24219.61,18136.31948,64.50135352405086,69.55730136684367,72.50088848860928,0
1737,2023-03-14 14:30:00,24219.61,24287.27,24150.0,24280.22,14969.83911,66.52760453183643,67.69662736490247,71.40620324885991,0
1738,2023-03-14 15:30:00,24280.74,24621.16,24247.82,24569.36,21323.27524,74.30248830221926,68.44638039843463,70.79781739592633,0
1739,2023-03-14 16:30:00,24568.41,24820.0,24443.1,24743.04,36496.528,77.75158460276869,69.8503103695234,71.27845751844445,0
1740,2023-03-14 17:30:00,24743.05,26025.0,24458.04,25832.57,80041.75204,88.50530286001546,74.31766676417814,72.76372079233981,0
